mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__kernel,param_svc__gamma,param_svc__class_weight,param_svc__C,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.16689109802246094,0.121429401902289,0.022589842478434246,0.008665067302369036,rbf,0.01,"{0: 1.0, 1: 1.0, 2: 1.5}",10.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.01, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.5}, 'svc__C': 10.0, 'scaler': RobustScaler()}",0.6485651660060788,0.6778716207175238,0.662600578718168,0.6630124551472569,0.011967854265576694,44
0.15444509188334146,0.0945097043875664,0.024792194366455078,0.007949189186292163,rbf,0.003,"{0: 1.0, 1: 1.0, 2: 1.2}",3.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.2}, 'svc__C': 3.0, 'scaler': RobustScaler()}",0.6049342230116977,0.6726640961830866,0.6447237418403117,0.640774020345032,0.027791295458240304,66
0.20484526952107748,0.13815774436552644,0.030943632125854492,0.009173300637426324,rbf,0.03,"{0: 1.0, 1: 1.0, 2: 1.35}",1.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.03, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.35}, 'svc__C': 1.0, 'scaler': RobustScaler()}",0.6351766025363704,0.6793245202622823,0.6567671393579532,0.6570894207188687,0.018024752588966207,51
0.17932788530985513,0.10837421359108204,0.021177291870117188,0.006349858824849011,rbf,scale,balanced,10.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 'scale', 'svc__class_weight': 'balanced', 'svc__C': 10.0, 'scaler': StandardScaler()}",0.648457499645239,0.6808704414615042,0.6853578796297598,0.6715619402455011,0.01643970107020918,29
0.16699647903442383,0.1068469240451017,0.028236865997314453,0.011386897407820852,rbf,0.003,balanced,100.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': 'balanced', 'svc__C': 100.0, 'scaler': RobustScaler()}",0.6615200770999584,0.6837736190664296,0.6887102942380587,0.6780013301348156,0.011826987969239016,19
0.16095972061157227,0.1048651236740237,0.0266873836517334,0.008149584748123611,rbf,0.0003,"{0: 1.0, 1: 1.0, 2: 1.5}",10.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.0003, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.5}, 'svc__C': 10.0, 'scaler': RobustScaler()}",0.5926890321089168,0.656030794714031,0.6308980831700098,0.6265393033309858,0.026042195807886786,68
0.13525970776875815,0.08768063302271317,0.023492733637491863,0.009863039193628836,rbf,0.003,,1.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.003, 'svc__class_weight': None, 'svc__C': 1.0, 'scaler': StandardScaler()}",0.6446565977323494,0.6812169312169312,0.6431683448916187,0.6563472912802997,0.017595983766431005,52
0.13631788889567056,0.08674818717421233,0.022438923517862957,0.008172448802198253,rbf,0.001,balanced,30.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.001, 'svc__class_weight': 'balanced', 'svc__C': 30.0, 'scaler': StandardScaler()}",0.6627092846270929,0.6702314727205424,0.6808448052033,0.671261854183645,0.007439558280441903,30
0.14432772000630698,0.0963768761937688,0.021275043487548828,0.008140961964152387,rbf,0.01,,10.0,StandardScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.01, 'svc__class_weight': None, 'svc__C': 10.0, 'scaler': StandardScaler()}",0.6580168239315421,0.7051078710778848,0.6907836708114887,0.6846361219403052,0.019710165704993583,11
0.15275160471598306,0.0938143691038376,0.027711868286132812,0.008944742700839814,rbf,0.001,"{0: 1.0, 1: 1.0, 2: 1.5}",10.0,RobustScaler(),"{'svc__kernel': 'rbf', 'svc__gamma': 0.001, 'svc__class_weight': {0: 1.0, 1: 1.0, 2: 1.5}, 'svc__C': 10.0, 'scaler': RobustScaler()}",0.6187169203432991,0.6574077945608808,0.6665769755219296,0.6475672301420365,0.020740841376158607,60
